latitude,longitude,rwi,error
6.9809543,0.6921387,0.105,0.277
7.6783293,1.0217285,-0.383,0.277
10.0878536,1.1315918,-0.192,0.289
10.8656756,0.7800293,-0.096,0.286
9.8498038,0.8459473,-0.352,0.284
9.0261526,1.0876465,-0.611,0.300
7.0899903,1.1975098,-0.639,0.296
7.3951528,1.1755371,-0.468,0.335
6.6755194,1.3293457,-0.617,0.278
9.2214045,1.4172363,-0.440,0.298
9.6982277,0.9338379,-0.368,0.295
9.5465832,1.1535645,-0.155,0.384
10.0662199,0.4284668,-0.360,0.281
7.6565531,1.3952637,-0.719,0.292
8.7656527,1.3073730,-0.354,0.291
9.3081485,0.7141113,-0.537,0.282
9.1346391,1.0437012,-0.453,0.276
9.4165483,1.2194824,-0.639,0.365
10.2824911,0.8239746,-0.388,0.279
7.5912178,1.0656738,-0.583,0.288
9.7415422,1.0217285,-0.786,0.282
10.3905714,0.6262207,-0.452,0.284
6.4790672,1.1096191,0.146,0.299
10.9088300,0.0109863,-0.316,0.277
9.8065034,1.2634277,-0.210,0.278
10.5634219,0.3845215,-0.835,0.294
8.8959258,1.5710449,-0.170,0.290
7.1553996,0.6262207,0.094,0.300
9.6765684,0.6042480,0.286,0.411
7.4169421,1.0656738,-0.127,0.297
9.7848511,1.3513184,-0.654,0.282
7.8089630,1.2414551,-0.708,0.280
11.0382553,0.3625488,-0.907,0.278
7.0245718,1.0656738,-0.242,0.285
9.0478525,1.5930176,-0.321,0.276
7.2425974,1.0876465,-0.252,0.279
9.1346391,1.4172363,-0.563,0.291
10.1960002,0.5163574,-0.444,0.284
10.9088300,0.2526855,-0.402,0.279
10.4337931,0.2966309,-0.615,0.282
8.7656527,1.1315918,-0.510,0.281
6.8064439,1.2414551,0.041,0.282
7.3079846,1.5710449,-0.609,0.276
8.8742168,1.5710449,-0.404,0.286
6.4354006,1.6149902,-0.027,0.276
8.0483515,1.4172363,-0.480,0.275
6.9155204,1.3732910,-0.670,0.276
6.7191648,0.8239746,-0.366,0.336
7.3951528,0.9777832,-1.047,0.295
6.7628064,1.0217285,-0.703,0.297
11.0166883,0.0988770,-0.735,0.278
8.8959258,1.1755371,-0.510,0.301
10.2824911,0.8898926,-0.549,0.285
6.3917304,1.0876465,-0.306,0.278
10.5418209,0.5603027,-0.651,0.276
8.3093413,0.9777832,0.063,0.310
6.1733235,1.1975098,1.240,0.411
6.5008990,1.5490723,0.005,0.339
8.7656527,0.6701660,-0.272,0.329
9.6549077,0.3845215,-0.143,0.277
6.6318701,0.7580566,-0.747,0.279
10.6282159,0.0769043,-0.286,0.284
7.5912178,0.5603027,-0.446,0.313
8.4615055,1.2854004,-0.363,0.300
9.8930985,0.3845215,-0.615,0.299
7.3733623,0.7141113,-0.756,0.275
9.5249141,0.7360840,0.070,0.284
9.6765684,1.1315918,-0.224,0.421
10.2608706,0.8679199,-0.298,0.346
6.3043786,1.4392090,0.111,0.421
10.8656756,0.0769043,-0.750,0.291
7.0245718,0.9558105,-0.351,0.279
10.6066195,0.5383301,-0.230,0.276
8.3745618,1.3073730,-0.469,0.284
7.9395558,1.1755371,-0.442,0.281
10.8009324,0.0769043,-0.394,0.296
10.5418209,0.5163574,-0.433,0.279
7.5476555,0.7580566,-0.607,0.277
8.9393399,1.4392090,-0.658,0.276
9.3298312,1.1535645,-0.606,0.291
7.3515708,0.9777832,-0.220,0.293
6.5663889,1.1975098,-0.268,0.369
7.1772006,1.6149902,-0.437,0.268
6.4572344,1.3513184,-0.468,0.303
9.1563324,1.5490723,-0.440,0.285
6.6536952,1.5710449,0.060,0.273
7.7871935,0.8459473,-0.458,0.277
8.6353339,1.2194824,-0.417,0.314
7.8307313,1.0437012,-0.579,0.277
6.7846256,0.6701660,-0.102,0.284
6.3262180,1.2414551,0.543,0.374
6.7846256,1.5490723,-0.267,0.296
8.1136149,0.9338379,-0.709,0.281
10.0878536,0.6481934,-0.465,0.287
9.6332456,0.5603027,-0.441,0.282
7.6565531,1.2414551,-0.640,0.296
7.9177932,0.9118652,-0.292,0.278
7.4169421,0.7800293,0.229,0.275
7.1990006,1.5051270,-0.321,0.271
6.6536952,0.8459473,0.175,0.368
9.6982277,1.0656738,-0.281,0.282
6.9809543,0.7141113,-0.515,0.305
9.5682508,0.7141113,-0.135,0.323
6.8282612,0.7141113,-0.376,0.301
10.2608706,0.7360840,-0.328,0.282
9.4815719,0.6921387,-0.202,0.280
7.4169421,0.5383301,-0.509,0.302
8.9393399,1.0876465,-0.702,0.302
6.8718928,0.6701660,0.071,0.373
7.5258726,0.8679199,-0.297,0.281
8.7004990,1.4831543,-0.964,0.292
6.5663889,1.1096191,-0.359,0.280
10.3905714,0.5822754,-0.254,0.281
9.8281543,0.3625488,-0.317,0.290
9.6549077,1.3073730,0.903,0.473
10.9519780,0.2746582,-0.193,0.304
10.8440961,0.4284668,-0.243,0.288
7.2643942,1.1755371,-0.520,0.314
7.3515708,1.3073730,-0.353,0.279
8.9827489,1.2634277,-0.498,0.308
8.3745618,1.2194824,-0.187,0.287
10.8440961,-0.0109863,-0.321,0.278
6.4135660,1.2634277,0.055,0.332
7.7218784,1.5051270,-0.237,0.277
9.0261526,1.5270996,-0.567,0.275
8.6353339,1.1755371,-0.571,0.303
9.8498038,1.2634277,-0.472,0.278
7.3951528,0.9338379,-0.169,0.282
7.7436512,1.1755371,-0.714,0.330
7.1772006,1.4172363,-0.368,0.296
6.6100440,0.8020020,-0.081,0.333
10.0229482,0.4504395,-0.003,0.277
9.3515125,1.2634277,1.167,0.431
8.2658549,1.4392090,-0.784,0.272
7.5694372,0.7141113,-0.299,0.280
6.1733235,1.3293457,1.022,0.445
7.7654229,0.8239746,-0.545,0.275
8.4832384,1.4172363,-0.210,0.274
9.5899171,0.7141113,-0.592,0.288
9.4382242,0.5163574,-0.163,0.304
10.6929962,0.2526855,-0.475,0.284
7.2861900,0.8020020,0.319,0.366
10.6714043,0.4284668,-0.545,0.279
8.5049700,0.9118652,-0.604,0.285
6.9373327,1.1535645,0.436,0.412
7.3079846,1.0437012,-0.200,0.296
9.0478525,1.0876465,-0.230,0.319
9.6332456,0.5163574,-0.138,0.283
7.5912178,1.0437012,-0.415,0.302
9.8498038,0.5603027,-0.664,0.284
9.2214045,1.4392090,0.158,0.274
8.2223637,1.1315918,0.159,0.400
8.1571180,0.6921387,-0.503,0.281
9.7415422,0.8459473,-0.595,0.291
8.1353671,1.0217285,-0.740,0.300
9.6332456,0.7141113,-0.078,0.289
8.2658549,1.3513184,-0.709,0.302
8.2658549,1.1975098,-0.693,0.286
9.1129444,1.2194824,-0.570,0.293
11.0813844,0.1208496,-0.318,0.275
8.0701072,1.1096191,-0.617,0.299
9.6549077,0.8459473,-0.349,0.292
8.7656527,1.6149902,-0.260,0.288
7.7436512,1.0656738,-0.111,0.278
9.6115820,0.6701660,-0.090,0.291
7.5912178,0.5383301,-0.065,0.378
7.7218784,1.2854004,-0.642,0.281
9.0261526,1.2854004,-0.357,0.301
7.3079846,0.7800293,-0.281,0.292
7.8307313,1.3513184,-0.787,0.280
7.0463790,1.4172363,-0.576,0.296
6.8282612,0.6262207,-0.733,0.325
6.4572344,0.7800293,-0.469,0.288
7.0245718,1.0437012,-0.635,0.285
8.5701576,1.0876465,-0.727,0.284
7.1553996,0.8020020,-0.502,0.292
6.4135660,0.8679199,-0.415,0.303
10.2824911,0.6701660,-0.568,0.278
7.5694372,1.1975098,-0.308,0.322
8.9827489,1.2854004,-0.326,0.306
6.7191648,0.6921387,-0.476,0.273
7.8307313,1.3952637,-0.621,0.278
7.7218784,0.6921387,-0.636,0.276
9.9363874,0.9777832,0.004,0.283
8.7439361,1.5051270,-0.572,0.277
8.9393399,1.2634277,-0.179,0.305
8.9393399,1.1975098,-0.320,0.291
6.9809543,0.5163574,-0.721,0.298
6.1951683,1.1096191,0.809,0.445
7.2207995,0.7360840,0.123,0.272
8.8525066,1.5490723,-0.394,0.280
8.8090822,0.9777832,-0.329,0.280
7.5040887,1.5490723,-0.693,0.286
10.6929962,0.3845215,-0.381,0.300
7.6129974,0.6921387,-0.181,0.285
6.3917304,1.1975098,1.212,0.403
9.1129444,1.1315918,-0.163,0.330
9.9796707,1.2634277,-0.078,0.278
7.1553996,1.2414551,-0.334,0.311
9.7631974,0.5603027,-0.460,0.307
9.6765684,1.2854004,-0.332,0.298
9.3515125,1.0876465,-0.608,0.294
6.3480564,1.1755371,-0.342,0.337
9.4382242,1.0876465,-0.199,0.296
6.4135660,1.3293457,0.132,0.301
6.4572344,1.6809082,-0.165,0.316
9.4165483,1.1096191,-0.444,0.283
8.5701576,1.0437012,-0.635,0.304
9.5899171,0.7800293,-0.058,0.287
10.8225151,0.2966309,-0.316,0.286
6.7846256,1.4611816,-0.595,0.268
6.3480564,1.3073730,0.486,0.320
7.3297783,1.6369629,-0.037,0.312
10.5418209,0.1208496,-0.555,0.305
10.7577626,0.0549316,-0.354,0.279
10.3473437,0.5383301,-0.634,0.283
9.9147437,1.2854004,-0.443,0.294
9.9363874,1.2854004,0.249,0.293
8.2223637,1.3732910,-0.404,0.276
6.5445599,0.7800293,-0.508,0.278
10.9088300,0.3845215,-0.400,0.292
8.0265947,1.4831543,-0.744,0.272
8.7873681,1.4831543,-0.692,0.273
8.9176335,1.3513184,-0.292,0.279
8.4615055,1.3513184,-0.402,0.296
8.4615055,1.2634277,-0.904,0.284
7.5694372,1.6369629,-0.918,0.274
9.6549077,1.0217285,-0.849,0.279
7.9830776,1.3293457,-0.315,0.279
6.2170122,1.3952637,-0.172,0.375
9.2647792,0.7141113,-0.254,0.282
9.8281543,1.2634277,-0.251,0.278
8.6353339,0.4504395,-0.101,0.348
9.3298312,0.6701660,-0.278,0.279
7.1335976,0.9558105,-0.612,0.276
6.2606973,1.7248535,-0.347,0.312
10.7361753,0.5383301,-0.402,0.281
9.9580298,0.7800293,-0.419,0.279
9.3081485,0.8020020,-0.337,0.283
9.8065034,0.5163574,0.241,0.281
7.1335976,0.8459473,-0.125,0.272
6.5008990,1.3073730,-0.275,0.347
10.1743738,0.5603027,0.039,0.296
8.6136097,1.5490723,-0.401,0.275
7.1553996,1.3513184,-0.448,0.274
7.0245718,0.9777832,-0.444,0.281
8.0701072,1.0876465,-0.884,0.282
8.1571180,1.3073730,-0.066,0.278
6.3480564,1.3952637,0.080,0.412
10.0878536,1.0876465,-0.739,0.291
6.8937071,1.2194824,-0.266,0.312
7.1553996,0.9558105,-0.336,0.275
7.8742645,1.6149902,-0.569,0.332
9.8065034,0.9118652,-0.663,0.296
7.6565531,1.3073730,-0.806,0.278
6.7409861,1.0876465,-0.225,0.277
7.7001044,1.1975098,-0.178,0.342
9.5682508,0.2966309,-0.470,0.290
7.7218784,0.7800293,-0.407,0.291
7.9830776,1.3513184,-0.482,0.286
8.3745618,1.3952637,-0.442,0.276
6.7628064,1.5270996,-0.397,0.271
6.1951683,1.3513184,1.010,0.432
7.8524985,0.7360840,-0.377,0.296
6.5663889,0.7800293,-0.420,0.281
8.0918616,1.3073730,0.184,0.280
6.9809543,0.8459473,-0.396,0.275
10.8872536,0.7580566,-0.344,0.282
10.7793483,0.6042480,0.258,0.277
7.6129974,1.3073730,-0.274,0.279
6.9809543,1.1975098,-0.601,0.310
8.3962996,0.9338379,-0.498,0.286
9.4382242,0.5603027,0.154,0.278
7.2425974,0.8898926,-0.192,0.272
8.8742168,1.5051270,-0.331,0.278
9.5899171,0.3845215,-0.411,0.312
6.5008990,1.5930176,0.056,0.317
10.0662199,0.6701660,-0.707,0.288
9.5465832,0.9118652,-0.576,0.283
7.5694372,0.6701660,-0.383,0.333
6.3480564,1.2194824,0.494,0.392
9.4598988,0.8020020,0.653,0.401
6.6755194,0.7800293,-0.495,0.300
8.2223637,1.5490723,-0.479,0.271
9.4815719,0.8459473,-0.463,0.301
7.0899903,0.6921387,-0.533,0.285
6.5882169,1.0876465,-0.435,0.278
10.8009324,0.7141113,-0.374,0.277
6.6536952,1.1975098,-0.174,0.358
7.0681852,0.6921387,-0.380,0.284
6.4135660,0.9118652,-0.082,0.301
6.9809543,1.3732910,-0.424,0.292
10.1311167,0.6481934,-0.417,0.284
8.4180361,0.9338379,-0.192,0.288
8.0918616,1.4172363,-0.319,0.281
6.5445599,0.9338379,-0.550,0.276
11.0382553,0.3186035,-0.077,0.277
7.0027636,0.8459473,-0.695,0.274
7.7871935,1.4392090,-0.518,0.281
9.0695511,1.5051270,-0.436,0.278
6.5882169,0.7360840,-0.602,0.302
6.3262180,1.4392090,0.025,0.291
7.2643942,1.3952637,-0.513,0.302
6.6318701,1.1535645,-0.589,0.308
6.6755194,0.8239746,-0.573,0.318
6.9591440,0.9558105,-0.558,0.293
7.5912178,1.5490723,-0.659,0.272
10.4770087,0.3845215,-0.241,0.321
9.8714518,1.0217285,-0.300,0.282
8.3745618,0.9997559,-0.481,0.322
10.0013102,1.0656738,-0.831,0.286
6.5227299,0.8679199,-0.294,0.274
9.5682508,0.8679199,-0.417,0.283
6.5663889,1.1315918,0.047,0.322
7.9613173,0.9558105,-0.410,0.286
9.3298312,0.5822754,-0.538,0.318
7.5476555,1.4831543,-0.506,0.274
10.0445848,1.0876465,-0.024,0.284
10.0662199,1.1096191,-0.218,0.287
8.3745618,1.1535645,-0.693,0.318
7.2861900,0.8898926,-0.375,0.277
7.4387304,0.9777832,-0.331,0.284
8.3962996,1.2414551,-0.728,0.290
10.5418209,0.3845215,-0.667,0.283
9.0044514,1.3732910,-0.318,0.373
8.5267005,1.2634277,-0.360,0.279
9.8714518,1.1096191,-0.016,0.287
7.1990006,0.7141113,-0.351,0.272
7.2425974,0.6701660,-0.435,0.273
9.6115820,0.8459473,-0.447,0.285
9.5465832,0.8459473,-0.709,0.301
9.9363874,1.0437012,-0.274,0.333
9.8714518,0.9338379,-0.624,0.286
9.1997151,0.6481934,-0.016,0.284
6.9373327,0.7580566,-0.274,0.274
8.2006163,1.1315918,-0.339,0.366
8.4615055,1.5490723,-0.557,0.269
10.8440961,0.6481934,-0.485,0.278
8.7004990,1.5710449,-0.190,0.277
7.5476555,0.5163574,-0.594,0.302
8.2006163,1.1535645,-0.556,0.288
9.8714518,0.6921387,-0.673,0.289
10.8440961,0.2526855,-0.398,0.294
9.8281543,0.7580566,-0.191,0.288
7.4605176,0.5383301,-0.445,0.291
7.4605176,0.9338379,-0.468,0.310
6.6973426,1.5270996,-0.690,0.274
8.5918843,1.5710449,-0.397,0.275
10.7145865,0.2087402,-0.559,0.353
10.0878536,0.5383301,-0.107,0.284
10.6498109,0.4064941,-0.528,0.283
8.7004990,1.2634277,-0.421,0.324
6.6973426,0.8239746,-0.297,0.345
8.8307950,1.3952637,-0.476,0.275
7.0245718,1.5490723,-0.520,0.417
6.9373327,0.7800293,-0.853,0.275
10.9304048,0.5822754,-0.571,0.286
10.9088300,0.2746582,-0.206,0.306
6.4354006,1.5710449,-0.154,0.300
10.9304048,0.0988770,-0.182,0.293
10.6714043,0.0329590,-0.236,0.293
6.4135660,1.5270996,0.135,0.304
10.9735497,0.2746582,0.021,0.282
9.4165483,0.8898926,-0.359,0.284
7.2207995,1.6149902,0.129,0.271
6.9591440,0.8679199,-0.283,0.278
6.6318701,1.4831543,-0.534,0.291
6.9155204,0.9338379,-0.476,0.288
8.4180361,0.9997559,-0.320,0.384
7.8524985,1.2634277,-0.582,0.287
8.8742168,1.1755371,-0.509,0.283
9.8281543,0.8239746,-0.234,0.283
7.4169421,0.8459473,-0.140,0.287
6.4135660,1.0876465,-0.562,0.295
10.0878536,1.0217285,-0.530,0.280
9.7198857,0.6701660,0.082,0.285
9.6982277,0.5163574,-0.085,0.278
9.6982277,0.8898926,0.109,0.296
8.4615055,0.9338379,-0.539,0.298
10.2608706,0.7580566,-0.581,0.282
7.2207995,0.8020020,-0.465,0.285
6.7628064,1.5710449,-0.082,0.284
9.6549077,0.7580566,-0.070,0.288
7.1117945,1.1315918,-0.074,0.283
9.7198857,0.7360840,-0.030,0.288
9.3948711,1.1535645,-0.402,0.285
9.5032437,0.4504395,-0.629,0.281
10.9088300,0.0329590,-0.730,0.278
7.1117945,1.2854004,-0.144,0.273
6.3917304,1.2634277,-0.126,0.329
8.2658549,0.7580566,-0.557,0.281
7.0681852,1.5930176,-0.417,0.273
7.2643942,1.0437012,-0.459,0.279
7.9177932,1.2634277,-0.198,0.298
9.7198857,0.5383301,-0.008,0.294
10.4337931,0.4943848,-0.214,0.282
8.4615055,1.3293457,-0.326,0.284
10.6929962,0.6921387,-0.387,0.280
6.5445599,1.3732910,-0.231,0.339
6.8937071,1.3732910,-0.581,0.287
10.8009324,0.3845215,-0.185,0.285
6.6755194,0.8459473,-0.261,0.326
7.9613173,1.3952637,-0.338,0.277
6.3917304,0.9777832,-0.214,0.372
6.7409861,1.3732910,-0.695,0.305
10.8656756,0.4064941,-0.393,0.283
10.7361753,0.6481934,-0.360,0.275
10.7145865,0.4943848,-0.747,0.279
10.5850215,0.7141113,-0.669,0.280
9.2214045,0.5383301,-0.327,0.281
9.4382242,0.8459473,-0.892,0.292
8.0048367,0.8679199,-0.265,0.284
7.6347758,0.6921387,-0.009,0.284
8.3310827,1.3513184,-0.436,0.309
10.3041101,0.4064941,-0.265,0.281
8.1353671,1.1755371,-0.621,0.299
10.7793483,-0.0549316,-0.503,0.276
7.3079846,1.6369629,-0.295,0.276
7.7001044,1.3293457,-0.601,0.302
7.3297783,1.0217285,-0.506,0.279
7.5258726,0.9777832,-0.664,0.287
10.6066195,0.6701660,-0.685,0.283
7.7218784,1.2194824,-0.728,0.323
10.0662199,0.9777832,-0.628,0.300
9.4598988,1.1975098,0.182,0.335
7.3951528,1.0656738,-0.402,0.281
10.2824911,0.6262207,-0.640,0.278
10.8225151,0.0769043,-0.454,0.280
8.1571180,1.3513184,-0.556,0.282
8.2875987,1.0437012,-0.292,0.301
6.5882169,1.2854004,-0.200,0.321
9.6332456,1.1535645,0.023,0.414
9.3298312,1.1096191,-0.441,0.294
9.9580298,0.6921387,-0.457,0.284
8.9610451,1.1315918,0.157,0.423
10.5634219,0.3186035,-0.866,0.325
10.3041101,0.6701660,-0.497,0.279
9.2647792,1.1975098,-0.601,0.317
10.2176252,0.9777832,-0.693,0.278
10.7145865,0.4724121,-0.644,0.278
8.3528229,0.9558105,-0.270,0.282
7.2861900,0.6701660,0.180,0.282
7.2207995,0.7141113,0.003,0.282
7.8089630,0.7800293,-0.556,0.278
10.7145865,0.3625488,0.128,0.349
8.2875987,0.9118652,-1.067,0.283
6.6755194,1.5490723,-0.378,0.297
6.5663889,1.2194824,-0.696,0.312
10.9951198,0.0988770,-0.499,0.296
9.1997151,0.9777832,-0.459,0.276
9.0478525,1.2634277,-0.756,0.276
8.0265947,1.3513184,-0.654,0.277
6.2388552,1.5051270,-0.271,0.377
7.9395558,1.2414551,-0.858,0.308
8.1353671,1.4611816,-0.368,0.275
10.8872536,0.2087402,0.629,0.435
7.4605176,1.4831543,-0.919,0.303
7.5476555,1.5490723,-0.594,0.302
7.6129974,0.6701660,-0.419,0.280
9.0261526,1.1096191,-0.289,0.320
7.3297783,1.1755371,-0.247,0.393
7.2643942,1.0217285,-0.499,0.287
9.7415422,0.8679199,-0.589,0.300
8.6353339,1.4831543,-0.587,0.281
10.9519780,0.0329590,-0.678,0.289
10.2824911,0.7580566,-0.594,0.285
8.2441099,1.2854004,-0.524,0.302
9.6332456,0.8898926,-0.372,0.288
8.2875987,1.2194824,-0.577,0.283
6.4354006,0.9558105,-0.089,0.314
6.8064439,1.2854004,-0.198,0.294
8.3310827,1.5270996,-0.527,0.267
8.5267005,1.3293457,-0.809,0.278
7.3297783,1.2194824,-0.345,0.316
10.0013102,0.5603027,0.004,0.293
8.4832384,1.4611816,-0.355,0.271
10.0662199,0.7360840,-0.435,0.289
7.4387304,1.2414551,-0.634,0.282
9.4165483,1.2854004,-0.380,0.280
6.4354006,1.3952637,0.188,0.276
7.0463790,1.5051270,-0.498,0.273
9.4815719,1.1096191,-0.600,0.308
7.6783293,1.1755371,-0.439,0.308
7.8089630,0.9777832,-0.524,0.276
8.1788678,0.9338379,-0.003,0.285
9.8065034,1.3073730,-0.497,0.281
6.8282612,1.1755371,-0.511,0.347
10.1527460,1.0656738,-0.276,0.279
10.6282159,0.6262207,-0.563,0.341
8.2875987,1.3293457,-0.259,0.295
6.8282612,1.2414551,-0.447,0.312
6.3262180,1.3952637,-0.188,0.331
8.0701072,0.7800293,-0.835,0.279
8.1571180,1.0437012,-0.739,0.287
9.9580298,1.0656738,-0.104,0.361
10.0445848,0.6262207,0.096,0.305
9.8930985,1.1755371,-0.530,0.280
6.7409861,0.9997559,-0.085,0.282
10.1094859,0.6262207,-0.479,0.284
7.3951528,1.6149902,-0.428,0.274
8.0918616,1.4831543,-0.376,0.273
10.6714043,0.7580566,-0.277,0.278
9.3515125,0.7580566,0.329,0.278
7.3297783,1.2854004,-0.695,0.297
10.1960002,1.0217285,-0.530,0.284
7.0681852,1.2194824,-0.429,0.280
7.8089630,0.7580566,-0.548,0.278
7.6129974,0.9997559,-0.089,0.295
8.4397714,0.9118652,-0.698,0.295
10.4554016,0.4504395,-0.443,0.279
10.2608706,0.4064941,-0.030,0.282
8.6787785,1.5930176,-0.532,0.277
9.9796707,1.0656738,-0.552,0.285
8.6570568,1.1535645,-0.449,0.302
8.8742168,1.2634277,0.106,0.281
8.8307950,1.1975098,-0.179,0.296
6.9591440,1.4611816,-0.498,0.272
8.6787785,1.2194824,-0.478,0.288
6.9591440,1.2634277,-0.481,0.276
9.4165483,0.7800293,-0.492,0.298
7.3079846,0.9338379,-0.573,0.280
6.7409861,1.5270996,-0.359,0.274
7.7654229,1.1975098,0.490,0.499
6.3917304,1.0437012,-0.045,0.312
6.5227299,1.1755371,0.156,0.324
8.0701072,1.0437012,-0.001,0.279
7.4605176,0.7360840,-0.256,0.280
7.1553996,1.0656738,-0.191,0.277
9.8065034,0.5603027,0.136,0.286
6.6536952,0.7360840,-0.598,0.276
10.9304048,0.2966309,-0.452,0.291
6.1951683,1.4172363,0.859,0.408
8.7222181,1.0656738,-0.525,0.288
9.3515125,0.6701660,-0.316,0.279
7.5476555,0.8898926,-0.478,0.281
8.8525066,1.1096191,-0.388,0.302
9.6115820,0.4064941,-0.284,0.278
8.2006163,1.2414551,-0.447,0.283
6.6973426,1.0437012,-0.658,0.292
8.3528229,1.5051270,-0.593,0.268
10.7361753,0.6042480,-0.451,0.279
7.6565531,1.2854004,-0.680,0.279
10.0445848,0.7141113,-0.072,0.282
10.7145865,0.2746582,0.219,0.284
9.9363874,0.7800293,-0.196,0.281
7.6783293,1.2194824,-0.434,0.300
10.7145865,0.0988770,-0.346,0.311
7.2643942,0.8679199,-0.616,0.289
10.0662199,0.6481934,-0.556,0.291
8.2223637,1.2414551,-0.557,0.279
6.9809543,1.4831543,-0.505,0.271
9.4598988,0.6921387,-0.401,0.278
8.0483515,1.3513184,-0.278,0.295
7.5258726,0.6262207,-0.239,0.298
10.1527460,0.6262207,-0.726,0.282
10.3689583,0.6262207,-0.264,0.342
8.2875987,1.4392090,-0.693,0.271
6.6318701,1.1975098,-0.657,0.334
8.9176335,1.1535645,-0.436,0.290
9.4815719,1.3952637,-0.323,0.275
7.2643942,0.8898926,0.080,0.276
8.2875987,1.6149902,-0.618,0.271
9.0261526,1.5490723,-0.558,0.274
10.2608706,0.5603027,-0.745,0.321
6.8718928,1.0876465,-0.548,0.295
8.5049700,1.4611816,-0.404,0.272
10.0662199,1.1755371,-0.287,0.278
9.0912484,1.1315918,-0.217,0.362
8.6570568,1.6149902,-0.488,0.279
6.4572344,1.7028809,-0.316,0.277
7.4605176,1.2634277,-0.523,0.283
7.6347758,1.2414551,-0.500,0.279
10.6714043,0.2087402,0.209,0.392
10.2824911,0.9118652,-0.470,0.300
9.9147437,0.7580566,-0.399,0.285
10.8225151,0.2087402,-0.176,0.393
9.6115820,0.7360840,-0.420,0.287
7.5694372,1.5490723,-0.717,0.287
8.6570568,1.5930176,-0.308,0.293
9.0478525,1.1096191,-0.609,0.300
6.7409861,0.7580566,-0.471,0.302
9.6765684,0.6921387,-0.380,0.306
9.9580298,0.3845215,-0.646,0.297
10.0013102,1.2854004,-0.291,0.279
7.6347758,1.4392090,-0.135,0.297
10.6282159,0.0988770,-0.387,0.283
7.9830776,1.3952637,-0.439,0.276
9.1563324,1.2414551,-0.772,0.292
6.6100440,0.7580566,-0.420,0.295
8.1136149,1.4392090,-0.473,0.279
7.5258726,1.4611816,-0.675,0.291
9.5465832,0.6481934,0.230,0.310
7.5912178,0.8898926,0.106,0.281
9.1563324,1.1975098,-0.654,0.301
7.5694372,0.8679199,-0.467,0.283
6.2825384,1.7687988,-0.359,0.311
9.6982277,1.3073730,-0.100,0.321
6.4572344,0.8898926,-0.613,0.306
6.2388552,1.0876465,0.461,0.384
9.6332456,0.6921387,-0.428,0.304
7.1553996,1.5270996,-0.582,0.268
6.4572344,1.5710449,0.125,0.318
6.3262180,1.4172363,-0.067,0.409
9.3948711,1.2414551,-0.682,0.365
6.3698938,1.3952637,-0.051,0.375
9.0044514,1.1535645,0.274,0.396
10.4554016,0.6262207,-0.339,0.282
10.9304048,0.1647949,-0.193,0.297
6.4135660,0.8020020,-0.260,0.274
7.6129974,0.7141113,-0.253,0.289
10.7145865,0.2526855,-0.292,0.281
10.0878536,1.0437012,-0.587,0.281
9.0695511,1.0217285,-0.719,0.281
9.1346391,1.3513184,-0.745,0.301
6.8500775,0.8239746,-0.608,0.279
9.6115820,0.7800293,0.533,0.283
9.1129444,1.4172363,-0.467,0.276
8.8742168,1.0437012,-0.437,0.284
6.3698938,1.1535645,-0.485,0.345
10.6498109,0.7141113,-0.302,0.286
7.5694372,0.9338379,-0.160,0.280
6.8937071,0.9558105,-0.536,0.292
9.8714518,1.3293457,0.094,0.287
7.6565531,1.1315918,-0.299,0.280
11.0382553,0.1428223,-0.564,0.290
8.4832384,1.5930176,-0.482,0.272
10.6498109,0.0549316,-0.324,0.284
8.5049700,1.1096191,-0.591,0.281
9.6982277,0.4943848,0.094,0.279
9.3948711,1.1755371,-0.190,0.288
10.0013102,0.7580566,0.146,0.289
7.4823037,1.1755371,-0.398,0.303
7.2425974,1.3952637,-0.504,0.280
6.8937071,1.0656738,-0.395,0.288
8.7004990,1.6149902,-0.095,0.280
7.6783293,0.9997559,0.109,0.276
8.2441099,0.7580566,-0.455,0.283
8.6353339,1.1975098,-0.147,0.290
10.7145865,0.2307129,-0.187,0.282
10.0013102,1.1315918,-0.246,0.280
8.7656527,0.9558105,-0.595,0.283
8.3745618,0.9777832,-0.805,0.280
8.9176335,1.3952637,-0.671,0.276
7.7436512,1.4172363,-0.125,0.314
10.7793483,-0.0109863,0.008,0.293
8.4397714,1.3293457,-0.486,0.296
10.8872536,0.2526855,0.158,0.308
11.0598206,0.2526855,-0.375,0.284
10.6066195,0.0109863,-0.257,0.281
8.4615055,1.2414551,-0.550,0.301
7.8960294,0.8020020,-0.573,0.304
7.8307313,0.6921387,-0.304,0.274
7.6347758,1.5710449,-0.857,0.275
7.4169421,0.8898926,-0.095,0.302
10.1094859,1.0876465,-0.433,0.285
7.5258726,1.3293457,-0.258,0.297
9.7198857,1.1315918,-0.928,0.343
7.8307313,1.5270996,-0.135,0.272
6.3917304,1.4392090,0.794,0.377
6.3480564,1.1096191,0.913,0.407
10.0013102,0.8020020,-0.365,0.293
10.2824911,0.6921387,-0.661,0.289
8.1571180,1.3952637,-0.489,0.282
7.7654229,1.0437012,-0.154,0.293
9.6115820,0.5383301,-0.424,0.285
9.1129444,1.3732910,-0.450,0.281
6.2388552,1.2854004,0.013,0.437
9.5249141,0.6921387,-0.606,0.282
9.3515125,1.2854004,-0.289,0.334
