prefecture,gender,age,own_phone
BASSAR,F,20,False
ZIO,F,50,True
ZIO,M,94,True
VO,F,57,False
BAS-MONO,F,35,False
KPELE,M,36,True
ASSOLI,M,76,True
LOME COMMUNE,F,37,True
KPENDJAL,M,82,True
ZIO,F,32,True
ZIO,M,29,True
PLAINE DU MO,F,29,True
AKEBOU,F,47,True
WAWA,F,65,True
BINAH,M,92,True
ANIE,F,44,True
ASSOLI,M,38,True
BAS-MONO,F,86,False
PLAINE DU MO,F,22,True
BASSAR,F,80,True
ANIE,F,91,False
TCHAMBA,F,95,False
TCHAOUDJO,M,21,True
DOUFELGOU,F,96,True
WAWA,M,32,True
AMOU,M,83,False
CINKASSE,F,42,True
TCHAMBA,M,84,True
OTI,F,19,False
AMOU,F,79,False
KERAN,F,45,False
CINKASSE,M,36,True
GOLFE,M,69,False
BAS-MONO,F,34,True
LOME COMMUNE,F,33,False
AMOU,M,37,True
MOYEN-MONO,M,23,True
AVE,M,54,True
OGOU,M,21,True
BINAH,F,21,False
YOTO,M,89,True
DANYI,F,21,False
EST-MONO,M,60,True
OTI-SUD,F,56,True
VO,M,62,True
DANKPEN,F,76,True
CINKASSE,F,51,False
KOZAH,F,43,True
TCHAMBA,F,82,False
TCHAOUDJO,M,21,True
TCHAOUDJO,M,69,True
KPENDJAL,F,36,False
LACS,M,81,True
ZIO,M,63,True
TONE,M,79,True
TANDJOARE,M,79,True
OTI-SUD,F,44,False
KPENDJAL,M,61,False
TONE,F,21,False
BINAH,M,49,True
TCHAOUDJO,M,33,True
AGOU,F,55,False
HAHO,M,91,True
OTI,F,70,False
AGOU,M,60,False
WAWA,M,58,True
GOLFE,F,73,False
DANKPEN,M,20,True
TONE,F,24,False
KPELE,F,41,True
TANDJOARE,F,75,False
DOUFELGOU,M,48,True
BASSAR,F,52,True
GOLFE,F,91,True
KOZAH,M,43,True
YOTO,F,88,False
OTI,M,71,False
DANKPEN,M,46,True
EST-MONO,F,83,False
TCHAMBA,M,30,True
ASSOLI,F,58,False
HAHO,F,74,False
OTI-SUD,F,48,True
AKEBOU,F,63,False
ANIE,F,78,True
EST-MONO,M,45,True
LOME COMMUNE,M,56,True
BINAH,M,47,False
OGOU,F,72,True
PLAINE DU MO,M,42,True
ZIO,M,87,True
BLITTA,F,34,True
AGOE-NYIVE,M,84,True
BLITTA,F,35,False
AGOU,F,77,False
KERAN,F,55,True
GOLFE,F,95,False
LACS,F,78,False
KOZAH,M,68,False
GOLFE,F,64,False
TANDJOARE,M,52,False
AVE,F,21,True
AMOU,F,66,False
KERAN,F,71,False
AGOE-NYIVE,M,90,True
AMOU,M,52,True
SOTOUBOUA,F,84,True
KLOTO,M,96,True
GOLFE,M,49,True
DANKPEN,M,88,True
BAS-MONO,F,31,True
SOTOUBOUA,F,29,True
AVE,M,80,True
ASSOLI,F,24,False
KPELE,F,91,False
AMOU,F,65,False
AKEBOU,F,48,False
ASSOLI,F,73,False
PLAINE DU MO,F,70,False
OTI,M,33,False
KPENDJAL,F,66,False
ASSOLI,M,40,True
HAHO,M,43,False
KPELE,F,32,False
KOZAH,F,84,False
WAWA,M,82,True
AGOE-NYIVE,F,66,False
KPELE,M,35,True
YOTO,M,48,True
ZIO,F,91,True
MOYEN-MONO,F,28,False
MOYEN-MONO,M,28,True
DANYI,M,20,True
KERAN,F,45,True
AMOU,M,36,True
KPENDJAL-OUEST,M,70,False
GOLFE,F,90,True
KPENDJAL,F,63,True
OGOU,M,98,True
KOZAH,M,62,True
OGOU,M,93,True
AKEBOU,F,89,True
VO,F,95,False
CINKASSE,F,95,False
PLAINE DU MO,F,19,True
TCHAOUDJO,M,55,True
AGOE-NYIVE,F,71,False
CINKASSE,M,45,False
PLAINE DU MO,F,93,True
VO,F,48,False
AGOU,F,97,False
LOME COMMUNE,M,82,True
OTI,M,92,True
ZIO,M,27,True
PLAINE DU MO,F,24,False
TCHAOUDJO,M,89,True
BAS-MONO,F,59,False
AGOU,M,24,True
GOLFE,F,58,True
KERAN,M,63,True
HAHO,F,21,False
SOTOUBOUA,M,80,True
DANYI,F,64,False
KOZAH,M,32,True
KPELE,M,80,True
AKEBOU,F,77,False
LACS,M,94,True
YOTO,M,27,True
DANYI,M,94,True
OTI-SUD,M,65,True
PLAINE DU MO,M,34,True
KPENDJAL,F,93,False
LACS,F,44,True
BASSAR,M,54,True
KPENDJAL,M,50,True
GOLFE,F,97,False
WAWA,M,61,True
BASSAR,M,68,True
OTI-SUD,F,73,True
ZIO,F,67,False
TCHAMBA,F,60,False
YOTO,M,46,True
DOUFELGOU,M,21,True
AVE,F,36,False
OTI,F,68,True
AVE,F,47,False
WAWA,M,68,True
VO,F,46,False
DANYI,M,37,True
SOTOUBOUA,F,75,True
SOTOUBOUA,M,31,False
YOTO,M,50,True
AVE,F,49,True
KERAN,M,66,True
TCHAOUDJO,M,31,True
WAWA,F,55,False
DOUFELGOU,F,52,False
AKEBOU,M,61,True
BLITTA,M,23,True
YOTO,F,41,True
GOLFE,F,96,False
BASSAR,M,92,True
BASSAR,M,39,False
DANYI,F,34,False
DANYI,F,19,False
KPENDJAL,F,64,True
KPENDJAL-OUEST,M,54,True
AKEBOU,F,90,False
BLITTA,M,76,False
AMOU,M,41,True
BASSAR,M,50,False
WAWA,M,58,True
SOTOUBOUA,M,64,True
DOUFELGOU,M,20,True
WAWA,F,90,True
BLITTA,F,29,True
WAWA,M,26,True
KPELE,F,29,True
KPENDJAL-OUEST,F,98,False
BAS-MONO,M,39,True
KPENDJAL,F,69,True
AMOU,M,94,False
TCHAOUDJO,M,62,True
DANYI,F,62,True
ASSOLI,F,56,False
OGOU,F,76,False
MOYEN-MONO,M,27,False
TCHAOUDJO,F,91,False
KERAN,F,29,True
LACS,M,64,True
KERAN,M,20,False
AKEBOU,F,69,False
DANYI,M,29,True
AVE,M,63,True
TANDJOARE,F,90,True
KPENDJAL,M,34,True
OTI-SUD,M,51,True
AMOU,F,89,True
PLAINE DU MO,F,89,False
OGOU,M,77,False
TCHAMBA,F,38,False
LACS,F,61,False
WAWA,F,60,False
WAWA,M,76,True
EST-MONO,F,66,False
KERAN,F,64,True
ASSOLI,F,38,True
KERAN,F,37,True
KPENDJAL-OUEST,M,37,True
KPENDJAL,F,48,True
ANIE,M,25,True
OGOU,M,83,True
BINAH,M,38,True
KOZAH,F,66,False
KOZAH,F,30,True
LOME COMMUNE,M,73,False
DANYI,M,95,True
ZIO,F,31,True
BINAH,F,53,True
OTI-SUD,M,68,True
BAS-MONO,M,78,True
TCHAOUDJO,F,61,True
HAHO,F,30,False
OGOU,F,87,True
DANYI,F,40,True
VO,M,71,True
ZIO,M,63,True
VO,M,34,True
YOTO,F,24,False
KPENDJAL-OUEST,F,97,False
ZIO,F,23,False
KOZAH,F,92,False
OTI,F,22,True
BINAH,F,45,True
EST-MONO,M,23,True
OGOU,F,99,True
KPENDJAL,F,67,True
TONE,F,87,True
AVE,M,91,False
BASSAR,F,59,False
BASSAR,F,47,False
KPENDJAL-OUEST,F,77,False
BINAH,M,87,False
TCHAMBA,F,96,True
BASSAR,M,65,False
TCHAMBA,M,37,True
WAWA,M,61,True
KLOTO,M,26,True
AGOU,F,99,True
AKEBOU,F,91,True
YOTO,F,94,True
GOLFE,F,46,False
KLOTO,M,43,True
CINKASSE,M,92,True
AKEBOU,M,36,True
AGOE-NYIVE,F,44,True
WAWA,M,75,True
ANIE,M,31,True
OTI,M,92,False
LOME COMMUNE,F,69,False
EST-MONO,M,79,True
BASSAR,M,60,False
TONE,M,93,True
DOUFELGOU,M,46,True
ANIE,M,85,True
KLOTO,M,81,False
BINAH,F,21,True
TCHAMBA,F,90,True
OGOU,F,55,False
ANIE,F,82,False
OGOU,M,89,True
LOME COMMUNE,F,46,False
KPELE,F,58,True
AGOE-NYIVE,F,86,True
OTI-SUD,M,85,True
BASSAR,M,80,True
LACS,M,31,True
BLITTA,F,62,True
OGOU,F,76,True
VO,M,91,True
OTI,F,36,True
TONE,M,54,True
YOTO,F,61,True
BLITTA,M,71,True
VO,M,46,True
AKEBOU,F,74,True
ASSOLI,F,40,False
DANYI,M,19,True
AGOE-NYIVE,M,89,True
YOTO,M,96,True
AGOU,M,80,True
MOYEN-MONO,M,71,False
AGOE-NYIVE,M,79,True
HAHO,F,23,True
ASSOLI,F,70,True
LACS,M,59,True
OTI-SUD,M,73,True
DOUFELGOU,F,92,True
LOME COMMUNE,F,79,False
BASSAR,M,72,True
HAHO,M,82,True
KPENDJAL,M,28,True
TCHAMBA,F,83,True
YOTO,M,80,True
KLOTO,M,39,True
KLOTO,M,44,True
EST-MONO,F,20,True
SOTOUBOUA,M,39,True
OTI,M,66,True
ASSOLI,F,69,True
GOLFE,M,22,True
KPELE,F,77,True
DANKPEN,M,68,True
BINAH,F,69,True
AKEBOU,M,20,True
HAHO,M,68,True
MOYEN-MONO,F,67,False
VO,F,77,False
TONE,F,49,True
KPELE,F,30,True
KPENDJAL,M,32,True
SOTOUBOUA,F,28,True
OGOU,F,54,True
BASSAR,M,36,False
KLOTO,F,65,True
DANYI,M,79,True
AMOU,M,41,False
OTI-SUD,F,81,False
TCHAOUDJO,F,98,True
AKEBOU,M,47,True
ANIE,F,50,True
BAS-MONO,M,39,True
AGOU,M,40,True
DANYI,F,28,True
CINKASSE,M,28,True
ZIO,F,36,True
AKEBOU,M,40,True
KPENDJAL-OUEST,M,74,True
AGOU,F,58,True
DANKPEN,F,28,True
TONE,F,25,False
KPENDJAL-OUEST,F,67,False
KOZAH,F,68,False
KPELE,M,34,False
BAS-MONO,F,18,False
AKEBOU,M,55,False
OTI-SUD,M,64,True
KPENDJAL,F,36,True
TONE,F,70,False
DANYI,F,47,False
HAHO,F,45,True
TONE,M,97,True
DANYI,M,53,True
HAHO,M,66,True
KLOTO,F,58,True
KLOTO,M,94,False
BINAH,M,81,True
BASSAR,F,44,False
WAWA,M,41,True
AMOU,M,35,True
CINKASSE,M,47,True
AGOE-NYIVE,F,36,True
DOUFELGOU,F,21,True
EST-MONO,M,30,True
AGOU,F,70,False
ZIO,F,49,True
KLOTO,M,77,False
AGOU,M,30,True
BAS-MONO,F,64,False
DANKPEN,M,64,True
LACS,M,99,True
KERAN,M,95,True
TCHAOUDJO,F,19,True
OTI-SUD,M,80,True
ZIO,M,68,False
SOTOUBOUA,F,84,True
TCHAOUDJO,F,28,False
KERAN,M,51,False
BASSAR,M,36,False
ZIO,M,69,True
BAS-MONO,M,54,True
KLOTO,M,35,True
KERAN,M,55,True
CINKASSE,F,70,True
BINAH,M,75,True
KPELE,M,36,True
ANIE,M,71,False
TCHAMBA,F,42,True
OGOU,M,91,True
BINAH,M,94,True
OGOU,F,40,True
TANDJOARE,F,86,True
CINKASSE,F,83,False
LOME COMMUNE,M,56,True
KLOTO,M,74,True
VO,M,38,True
HAHO,M,71,True
KLOTO,F,94,True
TCHAOUDJO,M,40,True
LOME COMMUNE,M,68,True
SOTOUBOUA,M,51,True
AMOU,F,63,True
GOLFE,F,61,False
AMOU,F,32,True
ZIO,M,57,True
EST-MONO,M,23,True
AGOU,F,55,False
DOUFELGOU,M,62,True
TCHAOUDJO,M,36,True
ANIE,F,86,True
KPELE,M,23,True
TONE,M,47,False
KPELE,M,27,True
KPENDJAL,F,87,True
ASSOLI,F,40,True
ASSOLI,M,99,False
KPENDJAL,M,41,True
OTI,F,75,False
OTI-SUD,F,75,False
ASSOLI,M,44,False
WAWA,M,79,True
TCHAOUDJO,F,78,True
TONE,F,96,False
YOTO,F,38,False
KPELE,M,59,True
EST-MONO,M,54,True
SOTOUBOUA,F,41,False
KLOTO,F,42,False
DANYI,F,39,True
DANYI,F,75,True
MOYEN-MONO,F,36,False
ZIO,F,88,True
BASSAR,M,98,False
KOZAH,M,56,True
KOZAH,F,39,True
GOLFE,F,87,False
TCHAOUDJO,M,19,True
DOUFELGOU,F,80,True
TCHAOUDJO,M,98,True
TANDJOARE,F,28,True
AKEBOU,M,74,False
DANKPEN,M,96,False
TANDJOARE,F,90,False
TCHAMBA,F,81,True
OTI,M,42,True
GOLFE,M,56,True
YOTO,F,99,False
TANDJOARE,M,65,True
BLITTA,F,54,False
MOYEN-MONO,M,85,True
BINAH,F,21,False
MOYEN-MONO,M,74,True
LOME COMMUNE,M,87,True
AGOE-NYIVE,M,71,True
LOME COMMUNE,M,93,False
HAHO,M,39,True
EST-MONO,F,27,False
OGOU,M,39,True
BAS-MONO,M,20,True
DANKPEN,M,65,True
AMOU,F,69,False
KPENDJAL,M,89,True
AGOU,M,38,True
KPELE,M,30,True
YOTO,F,97,False
LOME COMMUNE,M,89,True
KPENDJAL,M,33,False
BASSAR,F,32,False
EST-MONO,F,56,False
KLOTO,F,47,True
ANIE,F,56,False
BLITTA,M,81,False
OGOU,F,68,False
LOME COMMUNE,M,47,False
AVE,M,84,True
TCHAMBA,M,18,True
DOUFELGOU,M,86,True
YOTO,F,71,False
DANKPEN,M,53,True
PLAINE DU MO,M,85,False
SOTOUBOUA,F,74,True
OTI-SUD,F,25,False
DOUFELGOU,F,70,False
OGOU,F,89,False
KLOTO,M,44,True
AGOU,F,62,True
OTI-SUD,M,40,False
ASSOLI,M,33,True
KPELE,F,63,True
TCHAOUDJO,F,49,False
KOZAH,M,37,False
KPENDJAL-OUEST,M,66,False
VO,F,85,True
MOYEN-MONO,F,75,False
DANKPEN,M,48,True
DANKPEN,F,73,False
BINAH,F,25,False
AVE,M,70,True
LACS,F,70,False
OTI-SUD,F,98,True
AMOU,F,41,True
WAWA,M,85,True
DANKPEN,M,99,True
PLAINE DU MO,M,30,True
TCHAMBA,M,63,True
WAWA,M,67,True
EST-MONO,M,30,True
AMOU,M,69,True
DOUFELGOU,M,81,True
VO,F,79,False
KERAN,F,57,True
BINAH,F,55,True
ZIO,M,73,True
KLOTO,M,76,True
OTI-SUD,M,24,False
VO,M,26,True
AMOU,M,67,False
DANYI,M,25,True
GOLFE,M,49,True
KOZAH,M,37,True
LOME COMMUNE,M,79,True
KPENDJAL,F,88,False
TONE,F,55,False
KOZAH,F,61,False
TONE,F,26,False
ASSOLI,M,56,True
GOLFE,M,24,False
KPENDJAL-OUEST,M,27,True
ANIE,M,20,True
VO,F,73,True
AMOU,M,82,True
BINAH,M,70,True
WAWA,F,29,True
TANDJOARE,M,96,True
AMOU,M,69,True
DANYI,M,50,True
MOYEN-MONO,M,70,True
ZIO,F,83,False
SOTOUBOUA,F,63,False
ZIO,F,22,True
TCHAOUDJO,M,26,True
CINKASSE,M,39,True
KPENDJAL-OUEST,F,19,True
VO,M,23,True
LOME COMMUNE,F,89,True
ANIE,F,66,True
TCHAOUDJO,M,86,True
AKEBOU,F,37,False
KPENDJAL-OUEST,M,84,True
TCHAOUDJO,M,81,False
AGOE-NYIVE,M,21,True
OGOU,M,64,True
HAHO,M,81,True
YOTO,F,90,False
DANKPEN,F,19,True
ANIE,M,98,True
TONE,F,75,True
AGOE-NYIVE,M,86,True
LOME COMMUNE,M,99,True
KOZAH,F,36,False
DOUFELGOU,M,31,True
OGOU,M,21,True
BLITTA,F,94,True
SOTOUBOUA,F,20,False
PLAINE DU MO,F,87,False
OTI,M,41,False
KERAN,F,30,True
DANKPEN,F,66,False
OTI-SUD,M,97,True
KPENDJAL-OUEST,M,65,True
HAHO,M,52,True
KOZAH,M,98,False
KPELE,F,81,False
MOYEN-MONO,M,48,True
KLOTO,M,33,True
AGOU,M,43,True
BLITTA,M,37,True
EST-MONO,M,53,False
OTI-SUD,F,62,False
TCHAOUDJO,F,89,False
AMOU,F,64,False
BASSAR,F,27,True
KLOTO,F,45,True
ANIE,F,38,False
KPENDJAL,M,19,False
BLITTA,F,57,False
LACS,M,73,False
DANYI,F,45,True
GOLFE,F,35,False
OTI,M,91,True
AMOU,M,20,True
TCHAMBA,F,96,False
BASSAR,F,28,True
AMOU,M,58,False
CINKASSE,M,27,False
BINAH,F,93,True
AGOU,M,82,True
KPELE,M,62,False
WAWA,M,97,True
KERAN,F,62,True
VO,M,57,True
AMOU,M,41,True
AGOU,F,76,False
LACS,F,57,False
KERAN,F,73,True
YOTO,M,31,True
KPENDJAL,F,58,False
AGOE-NYIVE,F,32,False
MOYEN-MONO,F,95,False
PLAINE DU MO,F,96,True
KLOTO,M,97,True
KERAN,F,23,True
HAHO,F,42,True
TONE,M,82,True
KOZAH,M,89,True
GOLFE,M,98,False
TONE,F,48,False
TCHAOUDJO,M,37,True
KPENDJAL-OUEST,F,66,True
AGOU,F,76,False
KPELE,F,66,False
ANIE,M,99,True
TANDJOARE,F,28,False
GOLFE,F,44,True
BLITTA,M,73,True
AGOE-NYIVE,M,69,False
CINKASSE,M,77,True
KOZAH,M,40,True
TCHAMBA,M,20,True
DANYI,F,97,True
AGOU,F,88,False
OGOU,M,97,True
BAS-MONO,M,38,True
ZIO,F,71,True
ANIE,M,42,True
ANIE,F,36,False
BAS-MONO,F,82,True
BAS-MONO,M,90,True
LOME COMMUNE,F,90,True
ZIO,M,91,True
TCHAMBA,M,98,True
DANYI,M,75,False
DANKPEN,M,62,True
BASSAR,F,22,True
OTI-SUD,M,93,False
TONE,F,38,True
WAWA,F,40,True
EST-MONO,M,45,True
MOYEN-MONO,F,47,True
OTI-SUD,F,31,False
OTI,F,21,False
ANIE,F,95,False
CINKASSE,M,47,True
DANYI,M,97,True
KOZAH,F,75,True
KPELE,F,72,False
PLAINE DU MO,F,33,False
BLITTA,F,51,True
BAS-MONO,M,30,False
KPENDJAL-OUEST,F,65,False
ZIO,M,93,True
AMOU,F,99,False
TANDJOARE,F,69,True
YOTO,F,31,False
DANYI,F,83,True
KOZAH,F,47,True
TANDJOARE,M,78,True
BAS-MONO,F,95,True
MOYEN-MONO,M,77,True
ASSOLI,M,44,True
OTI,F,49,False
MOYEN-MONO,F,77,False
KPENDJAL,M,60,True
BLITTA,M,57,False
TANDJOARE,M,63,True
OTI-SUD,F,49,True
LOME COMMUNE,F,64,False
WAWA,F,63,False
EST-MONO,F,22,False
BLITTA,F,72,True
KOZAH,M,95,True
AGOE-NYIVE,F,85,False
BINAH,M,75,True
AGOE-NYIVE,F,43,False
TANDJOARE,M,49,True
TCHAOUDJO,F,36,True
ZIO,F,21,False
OTI-SUD,F,80,False
TCHAMBA,F,77,True
KLOTO,M,61,False
GOLFE,M,83,True
MOYEN-MONO,F,41,True
KPENDJAL,F,78,False
MOYEN-MONO,F,28,True
BINAH,M,48,False
VO,F,56,True
KLOTO,M,93,True
VO,F,73,True
AMOU,M,95,True
KLOTO,F,39,True
OTI-SUD,M,39,True
LACS,F,28,True
LOME COMMUNE,F,76,True
DOUFELGOU,M,75,True
LOME COMMUNE,M,85,True
BLITTA,M,51,False
SOTOUBOUA,F,48,True
AKEBOU,M,40,False
BINAH,F,71,False
AVE,M,97,False
HAHO,F,70,False
CINKASSE,F,76,False
BAS-MONO,M,53,False
AGOU,M,67,True
ZIO,F,42,True
BINAH,F,77,False
AGOU,F,88,False
PLAINE DU MO,M,98,True
ANIE,F,64,True
SOTOUBOUA,F,34,False
AMOU,F,25,False
ASSOLI,M,85,True
BASSAR,M,45,True
OTI,M,53,True
ZIO,F,64,False
KPENDJAL-OUEST,F,63,False
BINAH,F,30,False
KERAN,F,42,True
CINKASSE,F,72,True
GOLFE,F,41,False
GOLFE,M,44,False
KPENDJAL,M,40,True
AVE,M,67,True
AGOU,M,96,True
EST-MONO,F,93,False
HAHO,F,61,True
YOTO,F,36,False
ZIO,F,93,False
KPENDJAL,F,80,True
KPENDJAL-OUEST,M,20,True
BASSAR,F,48,True
HAHO,M,97,True
KERAN,F,76,True
KPENDJAL,F,91,False
DANYI,M,26,True
BASSAR,F,80,True
KPELE,M,76,True
LOME COMMUNE,M,43,True
WAWA,M,29,True
KPENDJAL-OUEST,F,19,False
KPENDJAL-OUEST,F,58,False
GOLFE,M,96,False
TCHAMBA,M,49,True
ASSOLI,M,54,True
KPENDJAL-OUEST,M,19,True
TONE,M,31,True
DOUFELGOU,F,76,True
BINAH,M,91,False
SOTOUBOUA,M,89,True
TANDJOARE,F,98,True
TCHAMBA,M,35,True
LOME COMMUNE,M,23,False
KERAN,M,64,True
AVE,M,29,True
ANIE,M,74,True
TCHAMBA,F,36,True
TCHAMBA,F,77,True
LOME COMMUNE,M,87,True
KERAN,M,47,True
AMOU,F,82,True
OGOU,F,61,True
OTI-SUD,F,45,False
DANKPEN,M,82,False
LACS,F,96,False
AGOU,F,38,True
DANKPEN,F,71,True
OTI,F,33,True
HAHO,M,93,True
OGOU,F,97,True
BINAH,M,76,False
AKEBOU,M,50,True
TONE,M,28,False
BAS-MONO,M,24,True
DOUFELGOU,M,86,True
KPENDJAL-OUEST,F,21,True
KPENDJAL,F,57,False
ASSOLI,F,97,True
TCHAMBA,M,29,True
KPELE,M,85,True
TANDJOARE,M,42,True
LACS,F,96,False
TCHAMBA,F,52,False
KOZAH,F,57,False
TCHAMBA,M,53,True
KPELE,F,99,True
PLAINE DU MO,F,84,False
EST-MONO,M,33,True
PLAINE DU MO,F,67,True
AKEBOU,F,37,True
OGOU,M,94,True
AGOU,M,87,False
TCHAMBA,M,53,True
PLAINE DU MO,M,40,True
YOTO,F,46,True
GOLFE,F,96,True
BASSAR,M,98,False
AVE,F,93,False
GOLFE,M,52,True
AMOU,M,51,True
KPENDJAL-OUEST,F,90,False
PLAINE DU MO,M,44,True
CINKASSE,F,76,False
DANYI,F,31,False
BASSAR,F,73,True
CINKASSE,F,88,True
TCHAMBA,M,39,True
YOTO,F,75,False
OTI,F,68,True
AGOE-NYIVE,F,87,True
KOZAH,M,18,True
OGOU,F,54,True
KPENDJAL,F,93,False
ASSOLI,F,86,False
AGOU,M,72,False
BAS-MONO,F,40,True
EST-MONO,M,83,False
KPELE,M,65,True
WAWA,M,19,True
BLITTA,F,87,False
AKEBOU,M,74,True
OGOU,M,97,True
WAWA,M,95,True
AGOU,F,52,False
KPENDJAL,F,44,False
OTI-SUD,M,46,False
KOZAH,F,42,False
BLITTA,F,63,False
KOZAH,M,79,True
DANYI,M,83,False
EST-MONO,M,50,False
EST-MONO,M,80,True
OTI-SUD,M,67,False
CINKASSE,F,65,False
BASSAR,M,53,True
BAS-MONO,M,75,True
WAWA,M,32,False
OGOU,M,69,True
KLOTO,F,23,False
LOME COMMUNE,F,75,True
SOTOUBOUA,F,99,False
AGOE-NYIVE,M,51,True
GOLFE,F,30,True
BASSAR,F,83,True
TCHAOUDJO,M,99,True
OTI-SUD,M,82,True
KERAN,M,67,True
LOME COMMUNE,F,23,True
DANKPEN,F,90,True
CINKASSE,F,78,False
BAS-MONO,F,70,True
KERAN,M,36,False
OTI-SUD,F,50,False
TANDJOARE,M,72,True
TONE,M,90,True
MOYEN-MONO,F,92,False
OTI-SUD,M,76,True
LACS,M,84,True
LOME COMMUNE,M,30,True
KPENDJAL,M,57,False
KOZAH,M,29,True
ASSOLI,M,84,True
PLAINE DU MO,F,44,False
LOME COMMUNE,F,40,False
OTI,M,66,True
CINKASSE,F,29,True
KOZAH,F,37,False
OGOU,F,51,True
WAWA,F,20,False
KPENDJAL,M,80,False
MOYEN-MONO,M,27,True
OGOU,F,98,False
KPELE,F,72,False
YOTO,M,73,True
KPENDJAL,M,25,True
TCHAMBA,F,89,False
OGOU,F,71,True
BASSAR,M,25,True
BAS-MONO,M,52,True
BAS-MONO,F,62,True
DANYI,F,74,True
ANIE,M,84,False
KERAN,M,79,True
AKEBOU,F,51,True
KLOTO,M,47,True
ZIO,F,99,False
VO,F,58,False
TCHAMBA,F,27,False
SOTOUBOUA,M,60,True
DANYI,F,59,True
MOYEN-MONO,F,30,False
BASSAR,F,46,False
AVE,M,52,True
LOME COMMUNE,F,60,True
AGOE-NYIVE,M,91,True
DOUFELGOU,F,97,True
BLITTA,F,59,False
ANIE,M,62,True
AVE,M,55,True
DANYI,F,46,True
VO,M,78,True
YOTO,F,76,True
OTI,M,31,True
DOUFELGOU,M,23,True
BASSAR,F,23,True
TCHAOUDJO,F,91,True
AGOE-NYIVE,M,23,True
BAS-MONO,M,25,True
BASSAR,M,61,True
LACS,M,49,False
AGOE-NYIVE,M,22,True
SOTOUBOUA,M,92,True
VO,M,69,True
WAWA,M,18,True
CINKASSE,F,82,False
ZIO,M,84,True
BLITTA,M,58,True
OTI-SUD,F,82,False
BLITTA,M,28,False
TCHAMBA,M,28,True
MOYEN-MONO,F,50,False
BLITTA,F,35,False
OTI,F,43,False
AVE,F,80,False
KPELE,F,37,False
OTI-SUD,M,87,True
AGOU,F,46,True
VO,F,86,False
CINKASSE,M,99,True
OTI,F,99,True
LOME COMMUNE,F,82,False
KPENDJAL-OUEST,F,72,False
ANIE,F,80,True
ASSOLI,F,20,False
BLITTA,M,85,True
SOTOUBOUA,M,84,True
KLOTO,F,20,True
ANIE,F,94,True
BINAH,F,90,False
AGOU,M,27,False
AGOE-NYIVE,M,28,True
TANDJOARE,M,84,True
KOZAH,M,51,False
YOTO,M,83,True
OTI,M,90,False
BINAH,M,48,True
OTI-SUD,M,41,False
LACS,M,53,True
OGOU,F,32,True
LOME COMMUNE,F,63,True
ANIE,M,85,False
KPENDJAL,F,48,True
KOZAH,F,77,True
TCHAOUDJO,F,85,True
TCHAMBA,F,66,True
HAHO,M,99,True
LACS,F,49,True
HAHO,F,52,False
VO,M,59,True
TCHAMBA,F,30,True
HAHO,M,85,False
GOLFE,F,27,False
PLAINE DU MO,F,53,True
KERAN,M,46,True
OTI-SUD,M,71,True
ASSOLI,M,41,True
ASSOLI,F,36,True
KPELE,M,87,True
DANYI,M,51,True
TCHAOUDJO,F,33,False
TCHAOUDJO,F,97,False
AKEBOU,F,50,False
BASSAR,M,94,False
OTI-SUD,F,54,False
AKEBOU,F,36,False
VO,F,70,True
LACS,F,25,False
OGOU,M,37,True
TANDJOARE,F,96,True
TCHAMBA,F,91,True
KLOTO,F,18,True
WAWA,F,38,True
ZIO,F,75,True
DOUFELGOU,F,45,True
OGOU,F,61,True
ASSOLI,M,42,False
OGOU,F,23,False
SOTOUBOUA,F,93,True
YOTO,M,45,True
TONE,M,40,True
GOLFE,F,86,False
WAWA,F,86,True
CINKASSE,M,38,False
YOTO,M,41,True
BAS-MONO,M,37,False
AVE,F,46,False
LOME COMMUNE,M,75,True
BINAH,M,98,True
EST-MONO,M,51,True
WAWA,M,80,True
MOYEN-MONO,M,24,True
TCHAMBA,F,80,False
PLAINE DU MO,F,56,True
OTI-SUD,F,64,False
AGOE-NYIVE,M,37,True
TCHAOUDJO,F,78,True
AGOE-NYIVE,F,30,True
DANKPEN,M,87,True
GOLFE,F,85,False
AVE,M,67,True
AGOE-NYIVE,F,60,False
ANIE,F,89,False
KOZAH,F,83,False
DANYI,M,74,False
EST-MONO,F,75,False
KOZAH,F,39,True
BLITTA,F,18,True
ZIO,F,57,True
OTI,F,97,True
ANIE,M,77,True
AGOU,M,72,True
CINKASSE,F,55,False
AGOE-NYIVE,F,96,False
TCHAOUDJO,F,51,True
BASSAR,M,98,True
DANKPEN,M,84,True
GOLFE,M,59,True
TONE,F,59,False
DANYI,M,91,False
KERAN,M,29,True
BASSAR,F,21,False
PLAINE DU MO,F,65,True
ZIO,F,83,True
AMOU,F,44,True
TONE,M,97,True
WAWA,M,98,True
AGOE-NYIVE,M,79,False
LOME COMMUNE,F,73,False
TANDJOARE,M,20,True
AGOE-NYIVE,F,56,True
AGOU,F,93,False
VO,M,46,True
OGOU,M,93,True
CINKASSE,F,72,True
DOUFELGOU,M,92,True
MOYEN-MONO,F,45,True
LOME COMMUNE,M,57,True
ASSOLI,M,26,True
ANIE,M,81,True
KPENDJAL-OUEST,F,92,False
BLITTA,M,77,True
BINAH,F,83,True
BASSAR,F,66,True
DOUFELGOU,F,35,False
DANKPEN,M,19,True
HAHO,F,72,True
